"date","site","treatment","subplot","plotsize","obsstart","obsend","cloudcover","temp","windmax","windavg","relhum","visittime","visitor_family","visitor_nomenclature","visitor_collected_id","plant_sp","collected_yn","visitornumber","flowervisitnumber"
2020-07-21,"Lefty","Early","F",2,14:47:00,14:54:00,100,67.9,10.5,2.7,27.8,14:51:00,"Formicidae","Formicidae.sp",NA,"Erigeron_sp",0,1189,1
2020-07-24,"Audubon","Control","D",2,09:43:00,09:58:00,41.11,57.4,3.7,0.7,63.7,09:51:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1194,1
2020-07-24,"Audubon","Control","D",2,09:43:00,09:58:00,41.11,57.4,3.7,0.7,63.7,09:51:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1195,1
2020-07-24,"Audubon","Control","D",2,09:43:00,09:58:00,41.11,57.4,3.7,0.7,63.7,09:54:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1196,1
2020-07-24,"Audubon","Control","D",2,09:43:00,09:58:00,41.11,57.4,3.7,0.7,63.7,09:54:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1197,1
2020-07-26,"Lefty","Early","A",2,11:30:00,11:40:00,100,61.4,5.4,2.8,62.5,11:34:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1255,1
2020-07-30,"Audubon","Early","B",2,09:17:00,09:27:00,20,52.9,16,5.6,60,09:22:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1272,1
2020-07-30,"Audubon","Early","B",2,09:17:00,09:27:00,20,52.9,16,5.6,60,09:22:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1272,2
2020-07-30,"Audubon","Control","B",2,10:01:00,10:11:00,10,51.4,5.3,1.5,58,10:05:00,"Formicidae","Formicidae.sp",NA,"Geum_rossii",0,1280,1
2020-07-30,"Audubon","Control","D",2,10:12:00,10:22:00,30,55.3,5.3,0.9,52,10:19:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1285,1
2020-07-30,"Audubon","Control","D",2,10:12:00,10:22:00,30,55.3,5.3,0.9,52,10:19:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1285,2
2020-07-30,"Lefty","Early","C",2,13:21:00,13:31:00,90,58.6,10.7,1.8,40.2,13:25:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1289,1
2020-08-03,"Lefty","Early","D",2,09:34:00,09:49:00,0,71.9,3.7,2,37.4,09:40:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1298,1
2020-08-03,"Lefty","Control","F",2,10:23:00,10:38:00,0,65.3,9.9,1.5,30.8,10:33:00,"Formicidae","Formicidae.sp",NA,"Trifolium_parryi",0,1302,1
2020-08-03,"Lefty","Control","C",2,11:11:00,11:26:00,0,71.9,2.6,0,29.4,11:21:00,"Formicidae","Formicidae.sp",NA,"Arenaria_fendleri",0,1311,1
2020-08-03,"Lefty","Control","B",2,11:27:00,11:42:00,6.67,68.1,4.2,0.9,29.4,11:35:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1320,1
2020-08-03,"Lefty","Control","B",2,11:27:00,11:42:00,6.67,68.1,4.2,0.9,29.4,11:39:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1321,1
2020-08-03,"Lefty","Control","B",2,11:27:00,11:42:00,6.67,68.1,4.2,0.9,29.4,11:51:00,"Formicidae","Formicidae.sp",NA,"Achillea_millefolium",0,1323,1
2020-08-04,"Audubon","Early","E",2,10:48:00,11:03:00,0,69.5,3.7,0.7,31.7,11:08:00,"Formicidae","Formicidae.sp",NA,"Castilleja_occidentalis",0,1382,1
2020-08-06,"Lefty","Control","D",2,10:27:00,10:40:00,92.31,54.9,9.2,3,54.2,10:29:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1426,1
2020-08-06,"Lefty","Control","D",2,10:27:00,10:40:00,92.31,54.9,9.2,3,54.2,10:37:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1427,1
2020-08-06,"Lefty","Control","C",2,10:41:00,10:54:00,100,57.2,5.8,1.2,48,10:47:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1431,1
2020-08-06,"Lefty","Early","D",2,11:48:00,12:01:00,7.69,75,4.1,1,30.2,12:04:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1437,1
2020-08-06,"Lefty","Early","D",2,11:48:00,12:01:00,7.69,75,4.1,1,30.2,12:13:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1441,1
2020-08-06,"Lefty","Early","D",2,11:48:00,12:01:00,7.69,75,4.1,1,30.2,12:13:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1442,1
2020-08-08,"Audubon","Control","D",2,11:35:00,11:50:00,0,64,9.7,2.5,17.2,11:37:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1514,1
2020-08-11,"Lefty","Early","E",2,10:18:00,10:33:00,0,64.8,4.1,1.3,21.2,10:23:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1519,1
2020-08-11,"Lefty","Control","D",2,11:10:00,11:25:00,0,66,7.9,0.9,22.1,11:11:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1528,1
2020-08-11,"Lefty","Control","D",2,11:10:00,11:25:00,0,66,7.9,0.9,22.1,11:13:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1530,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:19:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1611,1
2020-08-17,"Lefty","Control","D",2,10:58:00,11:13:00,0,72.4,6.5,0.9,20.3,11:12:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1720,1
2020-08-17,"Lefty","Control","C",2,11:14:00,11:29:00,0,71.5,6.6,1.2,20.7,11:27:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1726,1
2020-08-17,"Lefty","Control","B",2,11:30:00,11:45:00,0,72.2,7.3,1.5,19.2,11:42:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1730,1
2020-08-21,"Lefty","Control","D",2,11:12:00,11:27:00,0,69.5,8.9,3.4,32.3,11:15:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1834,1
2020-08-21,"Lefty","Control","D",2,11:12:00,11:27:00,0,69.5,8.9,3.4,32.3,11:15:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1835,1
2020-08-24,"Lefty","Control","C",2,09:43:00,09:58:00,6.67,70.1,7.4,0.8,25.3,09:44:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1935,1
2020-08-24,"Lefty","Control","C",2,09:43:00,09:58:00,6.67,70.1,7.4,0.8,25.3,09:44:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,1936,1
2020-08-31,"Lefty","Control","E",2,10:19:00,10:34:00,0,62,16,1.9,35,10:20:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,2066,1
2020-08-31,"Lefty","Control","E",2,10:19:00,10:34:00,0,62,16,1.9,35,10:25:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,2067,1
2020-08-31,"Lefty","Control","E",2,10:19:00,10:34:00,0,62,16,1.9,35,10:31:00,"Formicidae","Formicidae.sp",NA,"Solidago_simplex",0,2069,1
2020-07-20,"Audubon","Control","C",2,13:32:00,13:47:00,0,68.9,10.7,2.6,25.5,13:44:00,"Nymphalidae","Fritillaria.sp",NA,"Erigeron_sp",0,1117,1
2020-08-08,"Audubon","Control","C",2,11:00:00,11:15:00,0,64.5,17.7,3.3,17.3,11:00:00,"Nymphalidae","Fritillaria.sp",NA,"Erigeron_glacialis",0,1504,1
2020-08-08,"Audubon","Control","C",2,11:00:00,11:15:00,0,64.5,17.7,3.3,17.3,11:00:00,"Nymphalidae","Fritillaria.sp",NA,"Erigeron_glacialis",0,1505,1
2020-08-08,"Audubon","Control","C",2,11:00:00,11:15:00,0,64.5,17.7,3.3,17.3,11:00:00,"Nymphalidae","Fritillaria.sp",NA,"Erigeron_glacialis",0,1504,2
2020-08-08,"Audubon","Control","C",2,11:00:00,11:15:00,0,64.5,17.7,3.3,17.3,11:00:00,"Nymphalidae","Fritillaria.sp",NA,"Erigeron_glacialis",0,1505,2
2020-08-12,"Trough","Early","E",2,13:09:00,13:24:00,13.33,74.7,10.9,3.2,40.5,13:25:00,"Nymphalidae","Fritillaria.sp",NA,"Packera_crocata",0,1546,1
2020-07-06,"EastKnoll","Control","A",2,09:41:00,09:56:00,0,65.2,6.6,3.6,27.9,09:54:00,"Hesperiidae","Hesperiidae.sp",NA,"Erigeron_sp",0,429,1
2020-07-15,"Audubon","Control","A",2,11:54:00,12:09:00,0,63.5,6.3,2.2,45.7,12:09:00,"Hesperiidae","Hesperiidae.sp",NA,"Erigeron_simplex",0,903,1
2020-07-21,"EastKnoll","Early","C",2,09:52:00,10:07:00,0,68.7,3.8,0.8,31.9,09:59:00,"Hesperiidae","Hesperiidae.sp",NA,"Solidago_simplex",0,1144,1
2020-07-21,"EastKnoll","Early","C",2,09:52:00,10:07:00,0,68.7,3.8,0.8,31.9,10:03:00,"Hesperiidae","Hesperiidae.sp",NA,"Solidago_simplex",0,1146,1
2020-07-21,"EastKnoll","Early","C",2,09:52:00,10:07:00,0,68.7,3.8,0.8,31.9,10:03:00,"Hesperiidae","Hesperiidae.sp",NA,"Solidago_simplex",0,1147,1
2020-08-12,"Trough","Early","B",2,13:44:00,13:59:00,0,69,4,1.8,28,14:12:00,"Hesperiidae","Hesperiidae.sp",NA,"Packera_crocata",0,1572,1
2020-08-12,"Trough","Early","B",2,13:44:00,13:59:00,0,69,4,1.8,28,14:12:00,"Hesperiidae","Hesperiidae.sp",NA,"Packera_crocata",0,1572,2
2020-08-12,"Trough","Early","A",2,14:14:00,14:29:00,50,73.6,7.8,1.3,32.1,14:21:00,"Hesperiidae","Hesperiidae.sp",NA,"Erigeron_glacialis",1,1574,1
2020-07-20,"Trough","Control","A",2,09:22:00,09:37:00,0,62.3,11.1,2.1,29.5,09:37:00,"Ichneumonidae","Ichneumonidae.sp",NA,"Caltha_leptosepala",0,1032,1
2020-07-25,"Lefty","Early","C",2,09:44:00,09:59:00,96.67,57.9,2.8,1.4,59.6,10:10:00,"Ichneumonidae","Ichneumonidae.sp",NA,"Geum_rossii",0,1243,1
2020-08-15,"Trough","Early","D",2,14:04:00,14:19:00,0,76.5,8,1.2,19.5,13:52:00,"Ichneumonidae","Ichneumonidae.sp",NA,"Ligusticum_tenuifolium",0,1673,1
2020-08-18,"Trough","Control","B",2,10:09:00,10:24:00,44.78,69.5,1.3,0,29.2,10:19:00,"Ichneumonidae","Ichneumonidae.sp",NA,"Ligusticum_tenuifolium",0,1775,1
2020-08-22,"Trough","Early","D",2,11:30:00,11:45:00,0,71.5,5.2,1.3,23,11:40:00,"Ichneumonidae","Ichneumonidae.sp",NA,"Ligusticum_tenuifolium",0,1914,1
2020-08-22,"Trough","Early","D",2,11:30:00,11:45:00,0,71.5,5.2,1.3,23,11:40:00,"Ichneumonidae","Ichneumonidae.sp",NA,"Ligusticum_tenuifolium",0,1915,1
2020-08-25,"Trough","Control","B",2,09:31:00,09:46:00,0,65.3,5.9,1.1,38.4,09:36:00,"Ichneumonidae","Ichneumonidae.sp",NA,"Ligusticum_tenuifolium",0,1985,1
2020-08-25,"Trough","Control","B",2,09:31:00,09:46:00,0,65.3,5.9,1.1,38.4,09:45:00,"Ichneumonidae","Ichneumonidae.sp",NA,"Ligusticum_tenuifolium",0,2006,1
2020-08-25,"Trough","Control","B",2,09:31:00,09:46:00,0,65.3,5.9,1.1,38.4,09:45:00,"Ichneumonidae","Ichneumonidae.sp",NA,"Ligusticum_tenuifolium",0,2007,1
2020-08-31,"Trough","Early","D",2,12:20:00,12:35:00,0,61.9,8.9,2.2,34.4,12:35:00,"Ichneumonidae","Ichneumonidae.sp",NA,"Ligusticum_tenuifolium",0,2072,1
2020-06-15,"EastKnoll","Control","D",1,13:08:00,13:23:00,10,65.2,8.5,3.4,23.5,13:17:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,16,1
2020-06-26,"EastKnoll","Early","E",2,10:36:00,10:51:00,50,65.9,1.7,1.1,47.2,10:36:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,91,1
2020-06-26,"EastKnoll","Early","E",2,10:36:00,10:51:00,50,65.9,1.7,1.1,47.2,10:36:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,92,1
2020-06-26,"EastKnoll","Early","E",2,10:36:00,10:51:00,50,65.9,1.7,1.1,47.2,10:43:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,98,1
2020-06-26,"EastKnoll","Early","E",2,10:36:00,10:51:00,50,65.9,1.7,1.1,47.2,10:46:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",1,99,2
2020-06-26,"EastKnoll","Control","C",2,11:12:00,11:27:00,30,59.6,10.2,7.6,60.2,11:14:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,108,1
2020-06-26,"EastKnoll","Control","C",2,11:12:00,11:27:00,30,59.6,10.2,7.6,60.2,11:16:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,110,1
2020-06-27,"Audubon","Early","E",2,12:52:00,13:07:00,0,56.3,15.9,8.1,39.6,13:03:00,"Empididae","Iteaphila.sp",NA,"Ranunculus_adonis",0,136,1
2020-06-27,"Audubon","Early","A",2,13:47:00,14:02:00,30,63.9,4,2.6,33.5,14:04:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,152,1
2020-06-29,"EastKnoll","Early","B",2,12:28:00,12:43:00,10,65.8,3.1,1.7,33.5,12:37:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,162,1
2020-06-29,"EastKnoll","Early","C",2,12:44:00,12:59:00,40,72.7,6.9,4.5,37.5,12:44:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,167,1
2020-06-29,"EastKnoll","Early","C",2,12:44:00,12:59:00,40,72.7,6.9,4.5,37.5,12:45:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,168,1
2020-06-29,"EastKnoll","Early","C",2,12:44:00,12:59:00,40,72.7,6.9,4.5,37.5,12:49:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,169,1
2020-06-29,"EastKnoll","Early","C",2,12:44:00,12:59:00,40,72.7,6.9,4.5,37.5,12:51:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,170,1
2020-06-29,"EastKnoll","Early","E",2,13:09:00,13:24:00,30,69.8,8.5,4.1,34.4,13:10:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,171,1
2020-06-29,"EastKnoll","Early","E",2,13:09:00,13:24:00,30,69.8,8.5,4.1,34.4,13:17:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,172,1
2020-06-29,"EastKnoll","Control","E",2,13:28:00,13:43:00,30,77.1,3.2,2,31.7,13:30:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,174,1
2020-06-29,"EastKnoll","Control","E",2,13:28:00,13:43:00,30,77.1,3.2,2,31.7,13:30:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,175,1
2020-06-29,"EastKnoll","Control","E",2,13:28:00,13:43:00,30,77.1,3.2,2,31.7,13:33:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,176,1
2020-06-29,"EastKnoll","Control","C",2,13:44:00,13:59:00,30,68.7,9.5,7.1,35.2,13:54:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,178,1
2020-06-29,"EastKnoll","Control","C",2,13:44:00,13:59:00,30,68.7,9.5,7.1,35.2,13:56:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,179,1
2020-07-01,"Audubon","Early","C",2,11:49:00,12:04:00,0,64.6,3.3,1.2,25.1,11:53:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,218,1
2020-07-02,"EastKnoll","Early","B",2,12:10:00,12:25:00,0,64.1,8.7,7,30,12:16:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,281,1
2020-07-02,"EastKnoll","Early","B",2,12:10:00,12:25:00,0,64.1,8.7,7,30,12:22:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,283,1
2020-07-02,"EastKnoll","Early","B",2,12:10:00,12:25:00,0,64.1,8.7,7,30,12:22:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,284,1
2020-07-02,"EastKnoll","Early","E",2,12:48:00,13:03:00,0,70,6.6,4.4,38.9,12:51:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,291,1
2020-07-03,"Lefty","Early","B",2,10:16:00,10:31:00,10,62.6,8.9,3.2,30.7,10:16:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,312,1
2020-07-03,"Lefty","Early","B",2,10:16:00,10:31:00,10,62.6,8.9,3.2,30.7,10:16:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,313,1
2020-07-03,"Lefty","Early","B",2,10:16:00,10:31:00,10,62.6,8.9,3.2,30.7,10:16:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,314,1
2020-07-03,"Lefty","Early","B",2,10:16:00,10:31:00,10,62.6,8.9,3.2,30.7,10:18:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,316,1
2020-07-03,"Lefty","Early","B",2,10:16:00,10:31:00,10,62.6,8.9,3.2,30.7,10:24:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,317,1
2020-07-03,"Lefty","Early","B",2,10:16:00,10:31:00,10,62.6,8.9,3.2,30.7,10:27:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,319,1
2020-07-03,"Lefty","Early","B",2,10:16:00,10:31:00,10,62.6,8.9,3.2,30.7,10:30:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,321,1
2020-07-03,"Lefty","Early","A",2,10:32:00,10:47:00,10,66,4,1.2,30.2,10:32:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,322,1
2020-07-03,"Lefty","Early","A",2,10:32:00,10:47:00,10,66,4,1.2,30.2,10:32:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,323,1
2020-07-03,"Lefty","Early","A",2,10:32:00,10:47:00,10,66,4,1.2,30.2,10:32:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,324,1
2020-07-03,"Lefty","Early","A",2,10:32:00,10:47:00,10,66,4,1.2,30.2,10:35:00,"Empididae","Iteaphila.sp",NA,"Tetraneuris_grandiflora",0,325,1
2020-07-03,"Lefty","Early","A",2,10:32:00,10:47:00,10,66,4,1.2,30.2,10:36:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,326,1
2020-07-03,"Lefty","Early","A",2,10:32:00,10:47:00,10,66,4,1.2,30.2,10:44:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,329,1
2020-07-03,"Lefty","Control","B",2,11:05:00,11:20:00,80,59,7.1,4.5,38.9,11:07:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,338,1
2020-07-03,"Lefty","Control","B",2,11:05:00,11:20:00,80,59,7.1,4.5,38.9,11:07:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,339,1
2020-07-03,"Lefty","Control","B",2,11:05:00,11:20:00,80,59,7.1,4.5,38.9,11:07:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,340,1
2020-07-03,"Lefty","Control","B",2,11:05:00,11:20:00,80,59,7.1,4.5,38.9,11:07:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,341,1
2020-07-03,"Lefty","Control","B",2,11:05:00,11:20:00,80,59,7.1,4.5,38.9,11:07:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,342,1
2020-07-03,"Lefty","Control","B",2,11:05:00,11:20:00,80,59,7.1,4.5,38.9,11:07:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,343,1
2020-07-03,"Lefty","Control","B",2,11:05:00,11:20:00,80,59,7.1,4.5,38.9,11:07:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,344,1
2020-07-03,"Lefty","Control","B",2,11:05:00,11:20:00,80,59,7.1,4.5,38.9,11:15:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,347,1
2020-07-03,"Lefty","Control","B",2,11:05:00,11:20:00,80,59,7.1,4.5,38.9,11:16:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,348,1
2020-07-03,"Lefty","Control","B",2,11:05:00,11:20:00,80,59,7.1,4.5,38.9,11:16:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,349,1
2020-07-03,"Lefty","Control","A",2,11:33:00,11:48:00,90,66.5,2.3,1.3,30.4,11:33:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,352,1
2020-07-03,"Lefty","Control","A",2,11:33:00,11:48:00,90,66.5,2.3,1.3,30.4,11:33:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,353,1
2020-07-03,"Lefty","Control","A",2,11:33:00,11:48:00,90,66.5,2.3,1.3,30.4,11:33:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,354,1
2020-07-03,"Lefty","Control","A",2,11:33:00,11:48:00,90,66.5,2.3,1.3,30.4,11:36:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,357,1
2020-07-03,"Lefty","Control","A",2,11:33:00,11:48:00,90,66.5,2.3,1.3,30.4,11:47:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,359,1
2020-07-04,"Audubon","Early","A",2,09:42:00,09:57:00,5,60.1,4.5,1.4,44.4,09:43:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,371,1
2020-07-06,"EastKnoll","Control","D",2,09:25:00,09:40:00,0,65.4,3.3,1.5,30,09:39:00,"Empididae","Iteaphila.sp",NA,"Arenaria_fendleri",0,423,1
2020-07-06,"EastKnoll","Control","D",2,09:25:00,09:40:00,0,65.4,3.3,1.5,30,09:39:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,424,1
2020-07-06,"EastKnoll","Control","B",2,09:58:00,10:13:00,0,65.8,5.2,2.9,28.5,09:58:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,431,1
2020-07-06,"EastKnoll","Control","B",2,09:58:00,10:13:00,0,65.8,5.2,2.9,28.5,10:00:00,"Empididae","Iteaphila.sp",NA,"Tetraneuris_acaulis",0,434,1
2020-07-06,"EastKnoll","Control","E",2,10:33:00,10:48:00,0,67.6,8.9,5,27.2,10:32:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,446,1
2020-07-06,"EastKnoll","Control","E",2,10:33:00,10:48:00,0,67.6,8.9,5,27.2,10:47:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,450,1
2020-07-06,"EastKnoll","Early","C",2,11:09:00,11:24:00,5,66.6,1.9,0.9,28,11:11:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,457,1
2020-07-06,"EastKnoll","Early","C",2,11:09:00,11:24:00,5,66.6,1.9,0.9,28,11:21:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,461,1
2020-07-06,"EastKnoll","Early","D",2,11:28:00,11:43:00,0,66.5,7.7,2.9,25.5,11:36:00,"Empididae","Iteaphila.sp",NA,"Minuartia_obtusiloba",0,465,1
2020-07-06,"EastKnoll","Early","D",2,11:28:00,11:43:00,0,66.5,7.7,2.9,25.5,11:37:00,"Empididae","Iteaphila.sp",NA,"Minuartia_obtusiloba",0,467,1
2020-07-06,"EastKnoll","Early","B",2,12:00:00,12:15:00,0,66.8,14.3,4.6,26.6,12:15:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,479,1
2020-07-08,"Audubon","Control","D",2,09:27:00,09:42:00,0,66.2,5.9,2,65.4,09:34:00,"Empididae","Iteaphila.sp",NA,"Bistorta_bistortoides",0,483,1
2020-07-08,"Audubon","Control","A",2,09:43:00,09:58:00,0,65.4,5.8,3.4,21.1,09:44:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,486,1
2020-07-08,"Audubon","Control","A",2,09:43:00,09:58:00,0,65.4,5.8,3.4,21.1,09:47:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,488,1
2020-07-08,"Audubon","Control","B",2,10:00:00,10:15:00,0,63.3,7.9,4.2,36.5,10:03:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,498,1
2020-07-08,"Audubon","Control","B",2,10:00:00,10:15:00,0,63.3,7.9,4.2,36.5,10:03:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,499,1
2020-07-08,"Audubon","Early","B",2,11:07:00,11:22:00,0,63.3,4.2,0.9,28.7,11:20:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,543,1
2020-07-08,"Audubon","Early","A",2,11:34:00,11:49:00,0,65.7,10.2,3.2,24.6,11:45:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,551,1
2020-07-08,"Audubon","Early","A",2,11:34:00,11:49:00,0,65.7,10.2,3.2,24.6,11:47:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,552,1
2020-07-08,"Audubon","Early","D",2,11:53:00,12:08:00,0,68.4,16.7,10.2,23.7,11:53:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,554,1
2020-07-08,"Audubon","Early","D",2,11:53:00,12:08:00,0,68.4,16.7,10.2,23.7,12:04:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,556,1
2020-07-08,"Lefty","Early","C",2,13:48:00,14:03:00,0,71.4,11.1,3.2,21.2,13:58:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,568,1
2020-07-08,"Lefty","Early","C",2,13:48:00,14:03:00,0,71.4,11.1,3.2,21.2,14:02:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,570,1
2020-07-09,"EastKnoll","Early","B",2,10:10:00,10:25:00,5,65.1,8.8,2.6,32.7,10:15:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,587,1
2020-07-09,"EastKnoll","Early","B",2,10:10:00,10:25:00,5,65.1,8.8,2.6,32.7,10:15:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,588,1
2020-07-09,"EastKnoll","Early","B",2,10:10:00,10:25:00,5,65.1,8.8,2.6,32.7,10:15:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,589,1
2020-07-09,"EastKnoll","Early","B",2,10:10:00,10:25:00,5,65.1,8.8,2.6,32.7,10:24:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,593,1
2020-07-09,"EastKnoll","Early","A",2,10:44:00,10:59:00,5,70.3,7.8,3.2,20.5,10:45:00,"Empididae","Iteaphila.sp",NA,"Potentilla_diversifolia",0,596,1
2020-07-10,"Trough","Early","D",2,14:17:00,14:32:00,0,71.1,6,2.1,17.4,14:27:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,662,1
2020-07-10,"Trough","Early","D",2,14:17:00,14:32:00,0,71.1,6,2.1,17.4,14:27:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,663,1
2020-07-10,"Trough","Early","D",2,14:17:00,14:32:00,0,71.1,6,2.1,17.4,14:27:00,"Empididae","Iteaphila.sp",NA,"Geum_rossii",0,664,1
